ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,err_mw,mc
554,5,12,1984,10,50,3.82,42.5085,13.2722,9.8,3.79,0.16,3
555,8,12,1984,0,39,44.59,42.2528,13.0022,9.9,3.71,0.16,3
556,8,12,1984,19,44,23.89,42.8338,13.0158,8.8,3.22,0.16,3
557,8,12,1984,21,33,50.08,40.971,14.1838,7.3,3.82,0.16,3
558,11,12,1984,23,11,38.95,43.4168,12.9973,1,3.08,0.28,3
559,31,12,1984,3,15,23.63,41.7278,13.9135,10.7,3.4,0.21,3
560,8,1,1985,23,33,32.92,43.33,12.579,6.7,3.78,0.21,3
561,9,1,1985,3,13,1.06,43.3028,12.6595,4,3.22,0.21,3
562,13,1,1985,10,13,55.21,43.3488,12.5507,0,3.53,0.21,3
563,14,3,1985,23,3,51.22,41.592,14.211,5.5,4.27,0.16,3
564,23,3,1985,11,25,54.07,40.4048,15.1603,8.9,3.08,0.28,3
565,23,3,1985,23,48,41.9,41.5403,13.7495,0,3.26,0.21,3
566,25,3,1985,5,32,49.1,40.902,15.2417,3.2,3.51,0.21,3
567,30,3,1985,8,45,54.04,42.5443,12.6855,6.3,3.08,0.28,3
568,1,4,1985,8,3,28.24,42.1208,14.7425,0.1,3.48,0.21,3
569,7,4,1985,1,11,25.52,42.4728,12.6723,6.6,3.08,0.28,3
570,19,4,1985,6,22,32.54,41.6447,13.982,5.2,3.93,0.21,3
571,1,5,1985,16,57,35,42.9455,13.7003,0,4.02,0.18,3
572,8,5,1985,21,3,13.98,42.5393,13.2995,8.8,3.2,0.27,3
573,10,5,1985,0,24,5.69,40.7998,15.1493,7.7,3.42,0.27,3
574,18,5,1985,8,54,19.36,40.7428,15.2312,0.8,3.42,0.27,3
575,19,5,1985,6,37,20.83,42.2838,13.3363,5.7,3.92,0.16,3
576,19,5,1985,6,43,22.02,42.3207,13.3603,8.9,3.03,0.21,3
577,19,5,1985,9,24,27.2,42.2718,13.2777,1.5,3.73,0.21,3
578,19,5,1985,13,33,40.37,42.2648,13.3102,5.1,3.37,0.21,3
579,19,5,1985,14,40,27.04,42.2525,13.342,5.5,4.19,0.16,3
580,20,5,1985,10,0,28.35,42.2978,13.353,0,4.4,0.16,3
581,20,5,1985,17,59,41.96,42.2488,13.282,0.1,3.37,0.21,3
582,22,5,1985,7,2,56.91,42.267,13.3917,12.1,3.31,0.21,3
583,23,5,1985,1,4,16.81,42.3308,13.3992,7.9,4.11,0.16,3
584,3,6,1985,13,39,13.55,41.7788,15.1993,0.5,3.08,0.28,3
585,4,6,1985,16,37,6.2,42.3268,13.4152,12.5,3.42,0.27,3
586,4,6,1985,17,8,37.17,42.1992,13.3313,1.3,3.2,0.27,3
587,4,6,1985,17,20,15,42.3063,13.38,9.8,3.08,0.28,3
588,23,6,1985,14,22,25.55,43.372,13.2927,5.5,3.27,0.21,3
589,7,7,1985,10,32,16.11,42.7322,13.1502,18.9,3.08,0.28,3
590,7,7,1985,10,33,39.37,42.7245,13.2167,0.1,3.65,0.27,3
591,8,7,1985,9,21,4.94,41.926,12.818,2.1,3.08,0.28,3
592,9,7,1985,21,53,22.9,42.7355,13.8867,0.1,3.2,0.27,3
593,16,7,1985,7,8,23.32,41.7547,13.961,0.5,3.08,0.28,3
594,16,7,1985,7,59,52.73,42.8037,12.5383,2.4,3.04,0.21,3
595,18,7,1985,17,12,2.57,42.7893,12.5442,0,3.42,0.27,3
596,19,7,1985,7,11,15.62,43.2123,13.626,0.1,3.32,0.18,3
597,19,7,1985,9,16,8.61,42.8035,12.5912,8.9,3.54,0.18,3
598,25,7,1985,4,57,17.11,42.24,13.3668,11.2,3.31,0.21,3
599,31,7,1985,13,56,32.19,41.7677,12.825,0,3.08,0.28,3
600,12,8,1985,0,52,27.85,40.7863,15.2317,5.3,3.08,0.28,3
601,15,8,1985,15,34,34.25,40.63,15.1307,10.6,3.08,0.28,3
602,23,8,1985,16,45,52.46,41.5905,13.4413,1.4,3.2,0.27,3
603,23,8,1985,17,44,45.25,41.6055,13.5415,0.1,3.2,0.27,3
604,30,8,1985,20,12,58.02,41.6543,13.6847,7.9,3.2,0.27,3
605,31,8,1985,15,55,54.71,41.538,13.3732,0,3.08,0.28,3
606,8,9,1985,7,26,28.07,42.7967,12.252,0.1,3.31,0.27,3
607,9,9,1985,4,45,24.37,42.8873,12.2428,2.3,3.65,0.27,3
608,21,9,1985,23,51,15.43,42.7323,13.7853,0,3.33,0.18,3
609,24,11,1985,6,54,2.79,43.7355,12.0078,0,4.1,0.27,3
610,25,11,1985,11,28,55.09,43.1257,12.6018,0,3.49,0.18,3
611,20,12,1985,22,21,12.69,40.7702,15.178,4.3,3.76,0.27,3
612,20,12,1985,23,9,13.95,40.7777,15.2327,3.2,3.08,0.28,3
613,16,1,1986,1,31,34.38,42.9015,14.393,10,3.31,0.27,3
614,16,1,1986,2,28,52.51,41.6077,14.2337,0,3.42,0.27,3
615,16,1,1986,17,12,39.05,41.708,14.2348,11.1,3.2,0.27,3
616,16,1,1986,20,12,9.98,41.6318,14.2195,1.3,3.31,0.27,3
617,16,1,1986,23,54,36.9,41.6325,14.2183,3.3,3.08,0.28,3
618,17,1,1986,0,17,25.05,41.6017,14.2252,6.4,3.54,0.27,3
619,17,1,1986,1,59,6.21,41.6225,14.2333,3.6,3.2,0.27,3
620,17,1,1986,2,2,34.55,41.6612,14.2358,0,3.08,0.28,3
621,17,1,1986,2,6,40.99,41.6273,14.238,6.6,3.2,0.27,3
622,17,1,1986,2,33,21.12,41.4828,14.3057,5,3.08,0.28,3
623,17,1,1986,2,52,16.74,41.639,14.2358,9.5,3.08,0.28,3
624,17,1,1986,5,43,32.74,41.5987,14.2262,1.5,3.65,0.27,3
625,17,1,1986,7,18,1.33,41.6047,14.2192,3.2,3.08,0.28,3
626,17,1,1986,8,54,35.9,41.5982,14.2252,0.9,3.31,0.27,3
627,17,1,1986,15,13,43.84,41.594,14.2212,0.2,3.2,0.27,3
628,17,1,1986,20,9,57.58,41.6107,14.239,2.1,3.54,0.27,3
629,18,1,1986,0,22,48.94,41.6037,14.2407,0,3.65,0.27,3
630,18,1,1986,7,49,32.7,41.6088,14.2273,6.4,3.08,0.28,3
631,18,1,1986,8,32,44.29,41.5358,14.2182,0.1,3.87,0.27,3
632,18,1,1986,14,48,23.48,41.6473,14.2698,11,3.08,0.28,3
633,19,1,1986,2,23,55.66,41.6005,14.2353,0,3.31,0.27,3
634,19,1,1986,20,56,14.5,41.6283,14.215,0,3.42,0.27,3
635,22,1,1986,14,40,56.61,41.6318,14.2517,3,3.2,0.27,3
636,23,1,1986,4,20,30.03,41.5882,14.2832,4.4,3.08,0.28,3
637,23,1,1986,17,38,55.77,43.1245,12.8165,0,3.82,0.18,3
638,31,1,1986,22,31,50.15,42.4797,15.1002,10,3.36,0.18,3
639,3,2,1986,14,4,52.27,41.5797,14.3045,5.1,3.2,0.27,3
640,4,2,1986,21,55,53.95,41.6252,14.2218,2.7,3.42,0.27,3
641,18,2,1986,16,32,31.82,41.624,14.1853,3.6,3.2,0.27,3
642,21,2,1986,2,47,48.08,41.5862,14.2292,4.9,3.2,0.27,3
643,7,3,1986,23,5,7.81,43.6992,13.272,8.6,3.31,0.27,3
644,26,3,1986,8,54,0.14,41.8387,15.2973,16.6,3.65,0.27,3
645,27,3,1986,8,58,59.53,41.5045,13.8383,4.9,3.76,0.27,3
646,30,3,1986,18,14,17.92,42.7308,12.5853,7.2,3.2,0.27,3
647,1,4,1986,2,41,22.77,41.6962,12.6895,11.2,3.2,0.27,3
648,26,4,1986,2,22,38.75,42.5652,13.2948,5.9,3.08,0.28,3
649,27,4,1986,3,45,40.8,42.535,13.3402,9.9,3.08,0.28,3
650,2,5,1986,13,27,28.91,40.7592,15.2747,4.1,3.08,0.28,3
651,21,5,1986,20,59,16.27,40.654,15.2752,11.3,3.31,0.27,3
652,4,6,1986,14,7,57.53,41.6067,12.7897,14.3,3.08,0.28,3
653,21,6,1986,22,57,27.1,44.3072,12.3272,10,3.76,0.27,3
654,22,6,1986,4,0,47.51,43.0313,13.0845,0,3.76,0.27,3
655,22,6,1986,14,7,51.13,43.5055,13.6747,3.4,3.91,0.18,3
656,27,6,1986,8,26,15.63,43.4275,12.4693,0.4,3.11,0.18,3
657,6,7,1986,10,11,30.88,41.0117,15.166,6.6,3.54,0.27,3
658,16,7,1986,19,15,40.18,41.135,14.6455,3.9,3.54,0.27,3
659,30,7,1986,19,19,56.71,43.4335,12.4657,0.2,3.08,0.28,3
660,2,8,1986,12,3,3.46,43.4515,12.4318,0,3.2,0.27,3
661,2,8,1986,12,44,42.39,43.4288,12.4862,3.3,3.46,0.18,3
662,4,8,1986,23,42,34.81,43.7472,11.8408,10,3.08,0.28,3
663,7,8,1986,11,7,38.99,41.6502,13.9797,10,3.65,0.27,3
664,26,9,1986,1,49,33.07,42.3363,13.2623,7.6,3.54,0.27,3
665,13,10,1986,5,7,55.28,42.9133,13.2757,12.5,3.89,0.18,3
666,13,10,1986,5,10,0.31,42.9242,13.1863,5.5,4.21,0.27,3
667,17,10,1986,4,29,26.92,43.1387,13.8188,0,3.85,0.18,3
668,19,10,1986,21,37,56.76,42.8828,13.7797,10,3.2,0.27,3
669,20,10,1986,12,15,30.85,43.3152,14.15,0.4,4.07,0.18,3
670,1,11,1986,6,45,11.86,44.2878,11.684,0,3.33,0.18,3
671,13,12,1986,21,30,57.89,42.4748,13.1078,9.2,3.2,0.27,3
672,16,1,1987,1,13,16.32,43.4203,11.9043,0,3.54,0.27,3
673,20,1,1987,11,10,18.56,43.4262,11.8452,7.7,3.2,0.27,3
674,21,1,1987,6,56,57.98,42.9747,13.0333,0,3.4,0.18,3
675,15,2,1987,7,21,18.71,40.8598,15.144,2.9,3.31,0.27,3
676,1,3,1987,23,20,30.2,41.1512,14.4842,1,3.65,0.27,3
677,14,3,1987,23,9,18.23,41.664,12.8157,0,3.42,0.27,3
678,24,3,1987,23,52,43.59,41.5785,12.736,5.1,3.2,0.27,3
679,28,3,1987,11,30,2.99,44.1455,12.1913,0,3.08,0.28,3
680,1,4,1987,3,49,13.15,44.1527,12.1845,0,3.75,0.18,3
681,1,4,1987,3,54,32.16,44.1265,12.1472,0,3.22,0.18,3
682,2,4,1987,8,4,30.07,42.6843,13.0493,0,3.08,0.28,3
683,4,4,1987,18,6,45.56,44.099,12.2532,6.8,3.06,0.18,3
684,8,4,1987,20,51,37.5,43.1248,12.8095,0.1,3.53,0.18,3
685,11,4,1987,1,36,56.23,41.5128,12.4743,10,3.99,0.27,3
686,11,4,1987,2,26,21.26,41.5385,12.7008,6.2,4.21,0.27,3
687,11,4,1987,4,54,36,41.5285,12.8282,10,3.42,0.27,3
688,12,4,1987,11,35,17.58,44.1748,12.1963,2.1,3.2,0.27,3
689,2,5,1987,20,5,58.61,43.4123,12.5405,0.1,3.31,0.27,3
690,5,5,1987,18,21,42.17,42.7652,12.9222,0.1,3.08,0.28,3
691,10,5,1987,19,1,39.59,41.5727,11.9388,10,3.2,0.27,3
692,11,5,1987,15,7,57.28,41.734,12.739,9.7,3.65,0.27,3
693,16,5,1987,9,10,54.72,42.5913,12.1462,13.7,3.31,0.27,3
694,29,6,1987,13,15,58.38,42.5887,15.3353,10,3.2,0.27,3
695,3,7,1987,10,21,57.64,43.1985,13.9025,2.7,5.06,0.1,3
696,3,7,1987,10,42,24.72,43.2177,13.8922,4.5,3.46,0.21,3
697,3,7,1987,11,55,24.88,43.2207,13.8202,17.7,4.02,0.21,3
698,3,7,1987,13,54,1.69,43.208,13.8045,3.2,3.15,0.21,3
699,3,7,1987,17,38,2.66,43.1912,13.8802,1.9,4.42,0.21,3
700,3,7,1987,19,30,10.98,43.1903,13.918,0,3.31,0.21,3
701,3,7,1987,21,10,1.69,43.1872,13.92,0.1,3.04,0.21,3
702,4,7,1987,11,16,32.13,43.2282,13.9047,14.7,3.02,0.21,3
703,4,7,1987,12,8,8.38,41.6588,13.834,0,3.09,0.21,3
704,5,7,1987,7,11,17.67,43.7608,12.2845,0,3.26,0.21,3
705,5,7,1987,10,53,13.67,43.6875,12.2095,0,3.11,0.21,3
706,5,7,1987,13,12,36.17,43.6697,12.1985,0,4.44,0.1,3
707,5,7,1987,23,54,17.16,43.193,13.8387,4.4,4.22,0.21,3
708,6,7,1987,3,37,23.42,43.2125,13.8118,4.9,3.58,0.21,3
709,7,7,1987,17,35,9.61,43.237,13.7408,9.2,3,0.21,3
710,8,7,1987,4,29,15.91,43.779,12.2453,4.4,3.58,0.21,3
711,12,7,1987,5,22,14.45,43.782,12.2767,2.6,3.04,0.21,3
712,14,7,1987,10,10,21.69,41.041,15.3505,17.8,3.48,0.21,3
713,16,7,1987,19,6,6.52,43.8627,11.789,25,3.97,0.21,3
714,17,7,1987,6,47,47.88,41.8343,15.3197,7.7,3.58,0.21,3
715,21,7,1987,2,25,35.38,43.2013,13.8028,6.5,3.11,0.21,3
716,21,7,1987,3,16,40.44,43.1773,13.903,0,3.33,0.21,3
717,19,8,1987,0,23,19.64,43.9932,12.0645,15.3,3.64,0.21,3
718,20,8,1987,6,32,28.09,43.2077,13.7338,21.8,3.11,0.21,3
719,27,8,1987,0,49,55.91,43.1925,13.1118,7.8,3,0.21,3
720,4,9,1987,16,42,49.6,43.1872,13.8495,7.6,4.18,0.1,3
721,6,9,1987,1,46,17.81,44.0153,13.0518,0,3.42,0.21,3
722,10,9,1987,13,24,23.24,43.2538,13.8797,7.6,4.39,0.16,3
723,10,9,1987,13,36,43.57,43.2202,13.831,0,3.31,0.21,3
724,12,9,1987,17,42,28.55,43.7108,11.9552,5.8,3.06,0.21,3
725,22,9,1987,4,24,54.82,43.2445,13.8608,0.1,4.13,0.21,3
726,22,9,1987,23,34,13.23,42.6413,13.1222,0,3.31,0.21,3
727,3,10,1987,3,0,17.19,41.6787,14.1975,5.8,3.11,0.21,3
728,6,10,1987,21,52,58.31,41.6815,14.1602,15,3.24,0.21,3
729,14,10,1987,9,0,50.5,44.1372,12.2708,0,3.8,0.18,3
730,14,10,1987,9,30,16.54,44.108,12.1735,0,3.18,0.18,3
731,13,11,1987,20,50,21.19,43.249,12.5395,7.9,3.07,0.21,3
732,19,11,1987,12,59,28.3,43.2122,13.9138,0.1,3.24,0.21,3
733,29,11,1987,2,22,23.91,43.4895,13.5952,24.8,3.11,0.21,3
734,10,12,1987,21,48,43.21,42.3825,13.377,10,3.31,0.21,3
735,29,12,1987,13,12,52.75,42.7627,12.661,2.7,3.48,0.21,3
736,31,12,1987,3,39,16.51,42.935,14.2742,0,3.2,0.27,3
737,2,3,1988,22,59,39.99,42.7055,12.2515,0,3.06,0.21,3
738,6,3,1988,11,39,26.95,42.0792,13.8052,2.6,3.42,0.21,3
739,10,3,1988,19,26,23.27,41.6947,12.7603,9.8,3.17,0.21,3
740,30,4,1988,6,15,57.93,41.7722,12.6127,10,3.28,0.21,3
741,23,5,1988,2,6,16.44,41.4795,13.7958,0,3.42,0.27,3
742,5,6,1988,9,13,4.84,42.7835,12.5618,5.1,3.04,0.21,3
743,7,6,1988,3,53,13.24,41.586,14.3512,6.3,3.15,0.21,3
744,29,6,1988,12,20,18.76,41.4878,12.9987,6.8,3.31,0.21,3
745,29,6,1988,12,37,11.36,41.6532,15.3647,10.5,3.13,0.21,3
746,18,7,1988,2,5,49.86,41.7687,12.6178,11.2,3.48,0.21,3
747,27,7,1988,21,21,26.62,41.384,14.654,7.8,3,0.21,3
748,3,8,1988,5,3,59.71,41.5155,13.8052,11.3,3.32,0.21,3
749,7,8,1988,9,58,36.94,42.5245,11.7487,0,3.26,0.21,3
750,21,8,1988,17,34,47.8,41.4852,13.1272,2.6,3.31,0.21,3
751,27,8,1988,20,30,47.79,41.9028,13.7025,7.2,3.26,0.21,3
752,27,8,1988,20,31,41.38,42.007,13.7883,1.4,3.2,0.27,3
753,3,9,1988,16,14,49.29,41.6245,14.3347,8.2,3.02,0.21,3
754,12,10,1988,6,24,25.6,44.0217,11.8125,14.9,3.48,0.21,3
755,19,11,1988,22,51,40.27,42.5845,12.8837,9.1,3.13,0.21,3
756,29,11,1988,11,48,31.02,41.521,12.6437,6.4,3,0.21,3
757,29,11,1988,11,51,41.81,41.5592,12.5493,0.3,3.07,0.21,3
758,29,11,1988,12,28,39.63,41.6863,12.6067,11.3,3.4,0.21,3
759,12,12,1988,19,42,20.71,40.859,15.3235,8,3.02,0.21,3
760,22,12,1988,4,3,36.03,43.2018,13.865,0,3.13,0.21,3
761,9,1,1989,11,29,12.82,43.252,12.7585,7.1,3.04,0.21,3
762,18,2,1989,12,1,6.45,42.7667,12.5287,7.6,3.24,0.21,3
763,18,2,1989,22,16,36.46,43.7827,13.104,3.6,3,0.21,3
764,19,2,1989,8,21,5.11,43.0307,13.4805,8.8,3.04,0.21,3
765,19,2,1989,17,10,40.86,42.7438,13.0217,5.1,3.02,0.21,3
766,15,3,1989,2,8,6.93,43.7297,12.0697,8.4,3.15,0.21,3
767,21,4,1989,12,17,34.83,42.759,13.3085,2,3.06,0.21,3
768,23,4,1989,23,32,20.51,41.7163,12.7022,9.6,3.51,0.21,3
769,29,4,1989,3,5,39.31,41.845,14.8722,10,3.08,0.21,3
770,3,5,1989,0,25,59.95,43.1717,14.7188,10,3.91,0.21,3
771,6,5,1989,14,32,29.62,41.8333,12.7277,10,3.2,0.21,3
772,27,5,1989,16,38,16.33,40.8317,15.2822,4.8,3.02,0.21,3
773,25,6,1989,6,18,19.64,42.8073,12.9663,1.1,3.02,0.21,3
774,2,7,1989,7,14,11.77,43.8268,11.9305,3.5,3.11,0.21,3
775,3,7,1989,14,54,7.02,40.599,12.9283,10,4.22,0.21,3
776,5,7,1989,2,53,53.82,40.7725,15.365,10.3,3.14,0.21,3
777,6,7,1989,11,38,59.69,41.9875,14.0245,0.1,3.04,0.21,3
778,9,7,1989,3,54,37.25,43.6707,12.2093,4.2,4.02,0.21,3
779,9,7,1989,8,13,59.43,40.6547,12.5725,10,3.17,0.21,3
780,9,7,1989,19,46,30.9,43.6462,12.2053,9.8,3.09,0.21,3
781,22,7,1989,10,22,0.53,41.44,14.695,8.7,3.06,0.21,3
782,7,8,1989,5,31,41.33,43.6252,12.2378,2.4,3.28,0.21,3
783,8,8,1989,22,41,37.76,41.6073,12.6078,0,3.17,0.21,3
784,28,8,1989,23,22,49.4,41.8308,12.8248,7,3.84,0.21,3
785,11,9,1989,2,46,23.93,43.1168,13.3112,9.9,3.97,0.21,3
786,14,9,1989,18,17,5.74,42.2868,13.6165,3.5,3.4,0.21,3
787,17,9,1989,13,20,26.05,40.737,15.3653,7.7,3.53,0.21,3
788,17,9,1989,15,11,41.96,43.703,12.2467,0,3.13,0.21,3
789,18,9,1989,15,9,27.67,42.6407,12.9868,0,3.4,0.21,3
790,19,9,1989,8,0,55.33,43.3503,13.0058,8,3.2,0.27,3
791,24,9,1989,6,15,58.24,42.5452,12.5645,5.6,3.55,0.21,3
792,24,9,1989,18,45,49.29,42.53,12.59,5.3,3.6,0.21,3
793,26,9,1989,11,13,49.36,42.2385,13.5973,8.6,3.2,0.21,3
794,6,10,1989,9,49,26.63,41.9043,13.8012,2.9,3.04,0.21,3
795,17,10,1989,20,23,7.88,41.676,12.7012,9.3,3.31,0.21,3
796,19,10,1989,23,33,25.26,41.7058,12.7157,9.9,4.15,0.21,3
797,20,10,1989,19,51,15.41,41.9647,14.0523,2.6,3.57,0.21,3
798,21,10,1989,14,4,52.29,41.943,14.0035,1.3,3.35,0.21,3
799,23,10,1989,21,19,17.62,41.7147,12.6087,10,4.11,0.21,3
800,24,10,1989,3,37,9.76,41.7375,12.6468,6.9,3.22,0.21,3
801,4,11,1989,3,3,35.1,44.259,12.12,0,3.13,0.21,3
802,4,11,1989,3,14,34.45,44.241,12.1202,0,3.58,0.21,3
803,15,11,1989,21,11,26.48,41.7533,12.6682,9.6,3.49,0.21,3
804,19,11,1989,3,40,22.54,42.8592,12.9782,0.7,4.15,0.21,3
805,19,11,1989,3,43,14.48,42.8792,12.9633,0,3.82,0.21,3
806,19,11,1989,20,46,20.47,42.8808,12.9682,5.8,3.57,0.21,3
807,4,12,1989,13,22,35.7,42.9362,13.6617,1.5,3.26,0.21,3
808,19,12,1989,14,28,20.92,41.6565,12.7087,9,3.55,0.21,3
809,22,12,1989,6,48,13.91,42.991,12.706,18.5,4.44,0.1,3
810,26,12,1989,9,35,55.58,42.5347,13.2118,2.5,3.35,0.21,3
811,3,1,1990,18,16,34.6,41.97,14.0873,7.5,3.06,0.21,3
812,11,1,1990,13,40,22.67,43.7748,11.9955,8.5,3.02,0.21,3
813,22,1,1990,3,36,9.36,41.6818,12.6925,9.2,3.24,0.21,3
814,22,1,1990,10,25,42.41,41.538,14.248,0,3.46,0.21,3
815,27,1,1990,11,30,50.69,43.5995,12.4645,4.7,3.53,0.21,3
816,1,2,1990,13,40,31.67,42.8858,11.7895,0,3.05,0.21,3
817,20,2,1990,21,43,6.66,42.9503,13.8345,0,3.06,0.21,3
818,24,2,1990,5,27,29.43,43.3217,12.4298,27.6,3.17,0.21,3
819,24,2,1990,15,52,17.96,42.3532,13.7213,9.1,3.09,0.21,3
820,28,2,1990,12,15,52.93,43.1462,13.8465,0,3.31,0.27,3
821,15,3,1990,12,17,47.56,41.638,12.6113,2.8,3.04,0.21,3
822,17,3,1990,20,35,13.35,41.5753,12.7635,2.5,3.2,0.21,3
