ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,mw_err,mc,cluster_id
6684,1,10,2006,4,0,27,37.9358,-0.2051,1.2,2.0972,0.2904,1.9,0
6685,1,10,2006,12,37,23,37.8596,-1.0668,10.3,1.6792,0.2644,1.9,0
6686,2,10,2006,16,52,22,36.4877,-3.1754,0,1.93,0.28,1.9,0
6687,3,10,2006,2,11,49,37.3243,-3.2593,0,1.512,0.254,1.9,886
6688,3,10,2006,2,15,56,37.3126,-3.2561,11.3,2.1808,0.2956,1.9,886
6689,3,10,2006,2,30,13,37.3156,-3.2696,9.7,2.0972,0.2904,1.9,886
6690,3,10,2006,2,41,52,37.3037,-3.3002,19.8,1.5956,0.2592,1.9,0
6691,3,10,2006,3,3,26,37.3344,-3.2951,0,1.4284,0.2488,1.9,0
6692,3,10,2006,4,36,28,37.2856,-3.2367,16.5,2.0136,0.2852,1.9,0
6693,3,10,2006,23,58,36,38.2431,-1.2226,0,1.6792,0.2644,1.9,0
6694,3,10,2006,23,59,20,38.2519,-1.2008,0,1.4284,0.2488,1.9,0
6695,4,10,2006,18,7,15,37.3411,-3.2884,0,1.3448,0.2436,1.9,0
6696,5,10,2006,17,2,38,37.0298,-2.2056,39.7,2.0136,0.2852,1.9,0
6697,6,10,2006,6,15,30,36.4738,-2.9252,27.7,2.0136,0.2852,1.9,0
6698,6,10,2006,12,57,41,36.8221,-3.0475,0,2.1808,0.2956,1.9,0
6699,6,10,2006,20,3,44,38.0763,-1.8316,0,2.0136,0.2852,1.9,0
6700,6,10,2006,21,47,18,38.8988,-2.52,1.7,2.2644,0.3008,1.9,824
6701,6,10,2006,22,51,59,38.9083,-2.5063,0,1.3448,0.2436,1.9,824
6702,7,10,2006,18,39,52,38.2015,-0.3699,6.9,1.93,0.28,1.9,0
6703,9,10,2006,3,11,22,36.545,-2.9372,1.2,2.766,0.332,1.9,469
6704,9,10,2006,3,16,9,36.5419,-2.9293,6.3,1.7628,0.2696,1.9,469
6705,9,10,2006,10,42,49,36.5366,-2.9835,0,1.5956,0.2592,1.9,0
6706,9,10,2006,12,6,11,36.659,-2.8239,0,1.93,0.28,1.9,0
6707,11,10,2006,15,24,44,36.7971,-3.0599,1,2.4316,0.3112,1.9,0
6708,12,10,2006,2,18,31,37.1939,-3.2089,31.1,1.2612,0.2384,1.9,0
6709,12,10,2006,13,10,40,36.7135,-2.4556,1.5,1.93,0.28,1.9,0
6710,13,10,2006,1,32,1,37.9415,-0.5702,4.2,1.2612,0.2384,1.9,0
6711,13,10,2006,19,46,9,38.1569,-1.1152,8.4,2.0136,0.2852,1.9,0
6712,14,10,2006,2,12,2,37.5971,-1.5664,0,1.7628,0.2696,1.9,0
6713,16,10,2006,7,36,32,37.8178,-2.7025,0,1.6792,0.2644,1.9,0
6714,18,10,2006,5,12,35,38.7393,-0.5593,11.3,2.4316,0.3112,1.9,0
6715,19,10,2006,19,20,3,38.2599,-0.7098,0,1.8464,0.2748,1.9,0
6716,20,10,2006,6,53,34,37.2672,-1.915,2.8,2.0136,0.2852,1.9,0
6717,22,10,2006,2,16,51,36.6615,-2.9407,10,2.0136,0.2852,1.9,0
6718,23,10,2006,3,37,5,37.4714,-0.8483,0,1.8464,0.2748,1.9,0
6719,23,10,2006,4,46,36,37.5036,-0.7511,0,2.0972,0.2904,1.9,0
6720,23,10,2006,23,0,32,37.2349,-1.8985,2.6,2.0972,0.2904,1.9,0
6721,28,10,2006,6,40,52,38.8214,-3.0289,14.4,1.93,0.28,1.9,0
6722,30,10,2006,0,44,40,36.7204,-3.0271,0,1.512,0.254,1.9,0
6723,31,10,2006,21,13,58,36.617,-2.8301,0,2.1808,0.2956,1.9,0
6724,1,11,2006,0,49,57,38.1567,-1.6177,10.8,1.8464,0.2748,1.9,0
6725,1,11,2006,0,51,53,38.1704,-1.6228,0,1.7628,0.2696,1.9,0
6726,1,11,2006,23,11,30,37.4865,-2.5411,0,1.512,0.254,1.9,0
6727,6,11,2006,9,35,43,37.6918,-2.396,7.1,2.5152,0.3164,1.9,0
6728,12,11,2006,19,22,8,37.3936,-2.0168,4.8,2.2644,0.3008,1.9,0
6729,13,11,2006,18,22,39,36.6504,-2.8952,0,2.1808,0.2956,1.9,0
6730,13,11,2006,21,52,3,37.905,-2.3625,10.7,1.7628,0.2696,1.9,0
6731,15,11,2006,14,15,19,37.2042,-3.0746,0,2.4316,0.3112,1.9,0
6732,18,11,2006,0,3,0,37.2862,-2.3737,6.4,1.7628,0.2696,1.9,1002
6733,18,11,2006,0,7,55,37.2944,-2.3733,10.9,1.8464,0.2748,1.9,1002
6734,18,11,2006,0,13,43,37.2972,-2.3793,8.8,2.0136,0.2852,1.9,1002
6735,18,11,2006,0,42,48,37.2787,-2.3734,8,1.6792,0.2644,1.9,0
6736,18,11,2006,1,18,52,37.2881,-2.3538,11.3,1.7628,0.2696,1.9,0
6737,18,11,2006,1,19,21,37.2861,-2.3322,0,1.5956,0.2592,1.9,0
6738,18,11,2006,5,46,15,37.2901,-2.0928,0,2.2644,0.3008,1.9,0
6739,21,11,2006,3,18,55,38.3365,-1.2523,9.5,2.4316,0.3112,1.9,0
6740,21,11,2006,3,20,40,38.2906,-1.3187,0,1.512,0.254,1.9,0
6741,21,11,2006,7,3,19,37.7043,-1.5047,0,1.7628,0.2696,1.9,0
6742,24,11,2006,13,27,12,36.7893,-3.0494,0.4,2.4316,0.3112,1.9,0
6743,25,11,2006,16,56,28,37.9219,-0.9506,0,1.8464,0.2748,1.9,0
6744,27,11,2006,8,54,27,36.9838,-2.5303,0,1.93,0.28,1.9,0
6745,29,11,2006,17,57,3,38.1474,-2.8423,0,2.0136,0.2852,1.9,0
6746,29,11,2006,18,6,14,36.5629,-2.4471,0,1.8464,0.2748,1.9,0
6747,2,12,2006,0,15,11,37.7918,-3.1421,10,2.0136,0.2852,1.9,680
6748,2,12,2006,5,48,11,37.8024,-3.1455,9,2.4316,0.3112,1.9,680
6749,3,12,2006,7,55,29,37.8537,-1.8028,0,1.6792,0.2644,1.9,0
6750,4,12,2006,15,0,23,36.6672,-2.8247,0,1.93,0.28,1.9,0
6751,7,12,2006,13,32,52,36.7858,-2.3667,0,2.2644,0.3008,1.9,0
6752,7,12,2006,13,50,47,37.8748,-1.1841,3.5,2.0136,0.2852,1.9,0
6753,8,12,2006,7,33,27,36.7782,-2.3812,0,1.8464,0.2748,1.9,0
6754,8,12,2006,18,55,40,38.0245,-1.8945,11,1.512,0.254,1.9,0
6755,9,12,2006,13,3,7,38.5452,-0.566,0,2.8496,0.3372,1.9,0
6756,9,12,2006,16,59,15,37.8388,-1.3955,6.1,2.2644,0.3008,1.9,0
6757,10,12,2006,11,20,28,38.3517,-0.5343,0,2.0136,0.2852,1.9,0
6758,10,12,2006,12,58,36,38.7535,-2.7142,11.6,2.0136,0.2852,1.9,0
6759,11,12,2006,20,41,9,37.8902,-1.7658,0,2.0972,0.2904,1.9,0
6760,12,12,2006,20,9,28,36.4686,-1.7075,7.8,2.0136,0.2852,1.9,0
6761,15,12,2006,2,30,11,37.7042,-1.42,0,1.93,0.28,1.9,0
6762,16,12,2006,23,48,9,38.7126,-0.423,0,1.5956,0.2592,1.9,0
6763,17,12,2006,0,33,4,36.6584,-2.888,6.2,2.348,0.306,1.9,0
6764,17,12,2006,5,28,12,37.3713,-2.6087,0,1.512,0.254,1.9,0
6765,18,12,2006,12,7,47,38.6628,-0.8236,10.6,2.1808,0.2956,1.9,0
6766,19,12,2006,7,38,18,36.7735,-3.014,10.6,1.93,0.28,1.9,0
6767,19,12,2006,9,13,35,36.832,-3.0349,0,2.0972,0.2904,1.9,0
6768,19,12,2006,21,52,21,38.4267,-0.3538,30.9,1.93,0.28,1.9,0
6769,20,12,2006,0,35,4,36.8031,-3.0407,9.6,1.8464,0.2748,1.9,0
6770,20,12,2006,1,43,15,36.925,-2.356,11.2,1.512,0.254,1.9,0
6771,20,12,2006,8,1,46,38.3298,-1.3398,0,1.6792,0.2644,1.9,0
6772,21,12,2006,3,38,41,37.47,-1.5652,0,1.93,0.28,1.9,0
6773,22,12,2006,17,19,42,36.6755,-2.8373,0,1.93,0.28,1.9,0
6774,23,12,2006,21,58,27,37.8547,-1.2108,6.9,2.348,0.306,1.9,0
6775,25,12,2006,22,50,24,38.9196,-3.1709,0,1.93,0.28,1.9,0
6776,29,12,2006,6,33,52,37.4959,-2.434,0,2.9332,0.3424,1.9,0
6777,29,12,2006,20,16,55,36.6929,-2.7709,0,1.512,0.254,1.9,0
6778,31,12,2006,12,49,56,38.7161,-0.2169,11.3,2.0136,0.2852,1.9,0
6779,31,12,2006,16,34,52,37.3385,-2.0441,4.8,1.7628,0.2696,1.9,0
6780,31,12,2006,21,20,43,38.7244,-2.8836,0,2.0972,0.2904,1.9,0
6781,2,1,2007,3,34,22,36.569,-2.9563,0,1.7628,0.2696,1.9,0
6782,3,1,2007,8,8,52,37.3411,-2.0904,0,1.93,0.28,1.9,0
6783,4,1,2007,18,19,24,37.8732,-0.3574,0,1.7628,0.2696,1.9,0
6784,6,1,2007,22,59,4,37.158,-2.513,18.4,1.7628,0.2696,1.9,0
6785,7,1,2007,0,52,48,37.1711,-2.5412,0,1.512,0.254,1.9,356
6786,7,1,2007,20,28,15,37.167,-2.5038,0,1.8464,0.2748,1.9,356
6787,8,1,2007,11,0,19,38.0855,-1.071,0,1.5956,0.2592,1.9,0
6788,8,1,2007,18,11,20,37.2942,-2.1269,0,1.93,0.28,1.9,0
6789,9,1,2007,17,44,39,37.1971,-2.5159,10.9,3.0168,0.3476,1.9,356
6790,9,1,2007,20,21,8,37.176,-2.5444,0,1.6792,0.2644,1.9,356
6791,10,1,2007,9,7,25,38.0107,-1.4387,0,1.8464,0.2748,1.9,0
6792,11,1,2007,4,55,42,37.4417,-0.6893,10.6,2.1808,0.2956,1.9,0
6793,11,1,2007,17,35,57,37.2026,-2.5206,0,2.2644,0.3008,1.9,356
6794,11,1,2007,17,36,59,38.2786,-0.6401,8.9,3.0168,0.3476,1.9,0
6795,11,1,2007,18,52,23,37.7979,-3.1819,0,1.7628,0.2696,1.9,0
6796,11,1,2007,20,26,5,38.0182,-1.406,11,2.1808,0.2956,1.9,0
6797,13,1,2007,0,53,12,38.2684,-1.97,0,1.6792,0.2644,1.9,0
6798,13,1,2007,5,46,26,36.6753,-2.8341,0,1.512,0.254,1.9,0
6799,14,1,2007,6,1,25,38.2573,-0.7526,17.4,2.1808,0.2956,1.9,0
6800,14,1,2007,22,36,9,38.8802,-0.4917,10.3,1.93,0.28,1.9,0
6801,14,1,2007,23,33,18,36.7155,-2.7408,0,1.8464,0.2748,1.9,0
6802,15,1,2007,13,11,17,37.8681,-2.2149,7.5,2.1808,0.2956,1.9,0
6803,16,1,2007,13,59,2,37.7806,-2.1424,0,1.8464,0.2748,1.9,0
6804,16,1,2007,19,13,29,37.8581,-2.2246,10.1,1.7628,0.2696,1.9,0
6805,17,1,2007,5,52,33,36.7315,-3.2491,0,1.512,0.254,1.9,0
6806,17,1,2007,13,37,50,36.7766,-3.2144,0,1.93,0.28,1.9,0
6807,18,1,2007,16,56,20,37.3783,-3.3145,0,1.93,0.28,1.9,0
6808,19,1,2007,3,59,32,38.8439,-0.4995,17,1.8464,0.2748,1.9,0
6809,19,1,2007,6,22,13,37.8452,-1.3317,0,1.93,0.28,1.9,0
6810,20,1,2007,0,40,44,38.2072,-1.1119,3.4,2.0972,0.2904,1.9,0
6811,20,1,2007,9,14,14,37.2243,-2.512,0,1.8464,0.2748,1.9,0
6812,20,1,2007,9,40,48,37.1811,-2.5271,0,2.0136,0.2852,1.9,0
6813,21,1,2007,21,7,47,37.072,-2.5147,25,1.3448,0.2436,1.9,0
6814,22,1,2007,0,6,45,37.1774,-2.5288,0,1.8464,0.2748,1.9,0
6815,22,1,2007,7,0,18,37.0759,-2.5231,24.1,1.7628,0.2696,1.9,0
6816,22,1,2007,21,25,4,37.1944,-2.5327,0,1.8464,0.2748,1.9,0
6817,24,1,2007,6,45,10,37.9954,-0.6923,6.9,2.1808,0.2956,1.9,0
6818,25,1,2007,0,39,28,37.5917,-1.5099,0,1.4284,0.2488,1.9,0
6819,26,1,2007,12,27,2,37.1827,-2.534,0,1.8464,0.2748,1.9,0
6820,26,1,2007,20,43,19,37.7072,-1.3962,0,1.7628,0.2696,1.9,0
6821,28,1,2007,4,42,29,38.7878,-2.9073,0,1.93,0.28,1.9,0
6822,28,1,2007,8,6,56,37.931,-1.3492,9.3,2.0972,0.2904,1.9,0
6823,28,1,2007,14,9,19,37.1911,-2.5313,0,1.8464,0.2748,1.9,0
6824,31,1,2007,0,20,13,36.4552,-3.0549,0,1.5956,0.2592,1.9,0
6825,31,1,2007,0,28,57,37.1144,-2.5514,0,1.6792,0.2644,1.9,0
6826,31,1,2007,3,3,10,36.5718,-2.9631,0,1.8464,0.2748,1.9,0
6827,1,2,2007,1,53,53,38.3443,-1.032,0,2.1808,0.2956,1.9,0
6828,1,2,2007,8,50,41,37.8608,-1.7749,5.1,2.348,0.306,1.9,0
6829,3,2,2007,23,18,1,37.143,-2.0914,18.1,1.3448,0.2436,1.9,0
6830,5,2,2007,4,48,5,36.7048,-2.856,15.2,1.3448,0.2436,1.9,0
6831,7,2,2007,5,17,8,38.3117,-1.3708,21,2.0136,0.2852,1.9,0
6832,8,2,2007,9,14,32,37.1794,-2.5538,10.7,2.2644,0.3008,1.9,0
6833,8,2,2007,17,21,55,37.2417,-2.2115,13,1.8464,0.2748,1.9,0
6834,10,2,2007,16,56,42,37.2015,-2.5217,0,1.6792,0.2644,1.9,0
6835,12,2,2007,13,15,49,36.9936,-2.5424,8.2,2.4316,0.3112,1.9,0
6836,20,2,2007,20,52,59,37.2196,-2.9862,0,1.3448,0.2436,1.9,0
6837,21,2,2007,19,9,38,36.6775,-2.6654,10.4,2.1808,0.2956,1.9,0
6838,26,2,2007,1,13,53,38.2146,-1.3397,0,1.2612,0.2384,1.9,0
6839,26,2,2007,1,19,22,37.7576,-1.3759,5.4,1.6792,0.2644,1.9,0
6840,26,2,2007,19,42,50,37.7713,-1.3461,6.8,1.7628,0.2696,1.9,0
6841,27,2,2007,0,37,52,38.5951,-1.9119,25.8,1.3448,0.2436,1.9,0
6842,28,2,2007,0,41,31,38.0482,-0.3046,31.2,1.3448,0.2436,1.9,0
6843,2,3,2007,20,49,59,36.4757,-3.1582,5.7,2.348,0.306,1.9,0
6844,3,3,2007,0,17,6,36.7313,-3.3655,0,1.5956,0.2592,1.9,0
6845,3,3,2007,10,32,14,36.4885,-3.1305,0,2.0136,0.2852,1.9,0
6846,4,3,2007,1,23,54,37.3749,-2.3849,0,1.6792,0.2644,1.9,0
6847,4,3,2007,6,47,25,38.6661,-0.9317,14.3,2.1808,0.2956,1.9,0
6848,5,3,2007,3,4,58,36.488,-3.1402,4.5,2.2644,0.3008,1.9,0
6849,5,3,2007,4,29,28,36.4729,-3.2037,0,1.512,0.254,1.9,0
6850,5,3,2007,17,53,20,38.227,-2.8952,10.9,2.4316,0.3112,1.9,0
6851,6,3,2007,12,53,36,36.6517,-2.8952,3.6,2.4316,0.3112,1.9,0
6852,8,3,2007,2,2,52,36.6595,-2.9156,0,2.0972,0.2904,1.9,0
6853,11,3,2007,16,53,50,36.7646,-2.3574,0,1.93,0.28,1.9,0
6854,11,3,2007,20,20,31,38.0992,-1.1845,0.9,2.348,0.306,1.9,0
6855,12,3,2007,22,41,8,37.3823,-2.3503,6.4,2.0136,0.2852,1.9,0
6856,14,3,2007,1,45,8,36.7081,-3.2568,0,1.6792,0.2644,1.9,0
6857,14,3,2007,3,1,53,36.7104,-3.3421,0,1.6792,0.2644,1.9,0
6858,14,3,2007,4,29,8,38.3928,-1.2926,10.1,2.0136,0.2852,1.9,0
6859,14,3,2007,4,41,47,36.66,-2.9101,0,2.0136,0.2852,1.9,826
6860,14,3,2007,4,47,4,36.6597,-2.9027,0,2.2644,0.3008,1.9,826
6861,15,3,2007,5,4,11,36.6258,-2.8588,0,1.6792,0.2644,1.9,0
6862,17,3,2007,15,28,10,36.8278,-3.2499,0,1.512,0.254,1.9,0
6863,19,3,2007,21,43,48,36.43,-3.2371,0,2.0972,0.2904,1.9,0
6864,20,3,2007,4,9,59,37.2698,-1.9236,0,1.7628,0.2696,1.9,0
6865,20,3,2007,22,43,11,38.2056,-0.9532,0,1.93,0.28,1.9,0
6866,28,3,2007,7,18,35,36.6714,-2.8863,12.8,1.93,0.28,1.9,0
6867,28,3,2007,10,24,57,37.3467,-3.0201,10.3,1.8464,0.2748,1.9,0
6868,28,3,2007,17,42,35,37.8634,-1.323,11,2.1808,0.2956,1.9,0
6869,30,3,2007,21,49,32,36.7014,-3.3621,0,2.0972,0.2904,1.9,0
6870,31,3,2007,21,24,50,36.5621,-2.8734,0,1.6792,0.2644,1.9,0
6871,1,4,2007,16,35,57,37.2814,-2.9601,0,1.4284,0.2488,1.9,0
6872,3,4,2007,7,44,57,37.8534,-2.813,10.9,2.0136,0.2852,1.9,0
6873,5,4,2007,17,40,17,38.4199,-1.2979,0,1.7628,0.2696,1.9,0
6874,5,4,2007,23,33,11,36.6695,-2.8074,0,2.5988,0.3216,1.9,0
6875,6,4,2007,2,30,6,36.682,-2.8792,0,1.512,0.254,1.9,0
6876,8,4,2007,7,33,42,36.688,-3.35,0,1.5956,0.2592,1.9,0
6877,9,4,2007,17,25,9,38.0344,-0.6367,16.7,1.6792,0.2644,1.9,0
6878,10,4,2007,14,43,18,37.7226,-2.6206,0,1.93,0.28,1.9,0
6879,14,4,2007,2,15,39,36.6999,-2.6709,0,2.348,0.306,1.9,0
6880,14,4,2007,23,5,11,38.0519,-1.8849,11,2.348,0.306,1.9,755
6881,14,4,2007,23,6,3,38.0561,-1.8626,19,2.0972,0.2904,1.9,755
6882,14,4,2007,23,11,12,38.0174,-1.8611,0,1.5956,0.2592,1.9,0
6883,14,4,2007,23,11,33,38.0493,-1.9553,0,1.8464,0.2748,1.9,0
6884,14,4,2007,23,14,15,38.0408,-1.8856,0,1.93,0.28,1.9,755
6885,17,4,2007,22,35,35,38.6969,-1.0452,0,1.6792,0.2644,1.9,0
6886,17,4,2007,23,28,33,37.7276,-3.2645,0,1.6792,0.2644,1.9,0
6887,18,4,2007,13,1,41,36.9426,-2.6619,0,2.0136,0.2852,1.9,0
6888,20,4,2007,12,15,10,36.6275,-2.9046,0,1.7628,0.2696,1.9,0
6889,21,4,2007,7,2,13,36.8387,-2.4019,0,2.0136,0.2852,1.9,0
6890,21,4,2007,21,0,11,37.809,-1.2929,0,1.8464,0.2748,1.9,0
6891,21,4,2007,23,56,10,38.0915,-1.1605,0,2.0136,0.2852,1.9,0
6892,23,4,2007,17,44,48,36.6775,-2.8419,0,1.5956,0.2592,1.9,0
6893,25,4,2007,5,48,29,37.3514,-2.4957,0,1.93,0.28,1.9,0
6894,26,4,2007,2,33,49,38.2665,-0.837,4.2,2.9332,0.3424,1.9,0
6895,28,4,2007,1,16,35,36.6268,-2.6597,0,1.7628,0.2696,1.9,0
6896,30,4,2007,0,45,15,36.575,-2.9563,0,2.0972,0.2904,1.9,0
6897,7,5,2007,6,32,41,36.4658,-2.9972,0,2.0136,0.2852,1.9,0
6898,7,5,2007,8,26,40,36.5581,-2.9474,0,2.5152,0.3164,1.9,0
6899,11,5,2007,19,17,4,37.26,-2.2543,0,1.93,0.28,1.9,0
6900,12,5,2007,20,57,49,36.4211,-3.2062,0,1.93,0.28,1.9,0
6901,13,5,2007,0,43,49,36.4163,-3.2229,0,1.8464,0.2748,1.9,0
6902,14,5,2007,15,53,18,37.4935,-2.432,0,2.5152,0.3164,1.9,0
6903,17,5,2007,17,55,50,37.4083,-2.3135,0,1.7628,0.2696,1.9,0
6904,22,5,2007,0,52,20,37.596,-2.5762,0,1.8464,0.2748,1.9,0
6905,30,5,2007,9,39,35,36.429,-3.0656,0,2.1808,0.2956,1.9,0
6906,3,6,2007,5,8,24,37.4982,-2.6794,0,1.4284,0.2488,1.9,0
6907,3,6,2007,12,22,46,38.3714,-0.9666,10.1,2.1808,0.2956,1.9,890
6908,3,6,2007,12,27,23,38.3542,-0.9516,0,1.6792,0.2644,1.9,0
6909,3,6,2007,13,48,31,38.3725,-0.9898,0,1.3448,0.2436,1.9,890
6910,4,6,2007,1,13,43,38.0236,-1.4316,19.1,2.1808,0.2956,1.9,0
6911,4,6,2007,2,18,41,37.4513,-2.074,17.3,1.5956,0.2592,1.9,0
6912,12,6,2007,0,8,49,37.1114,-2.2732,0,1.8464,0.2748,1.9,0
6913,14,6,2007,23,50,37,36.7515,-2.7619,0,1.6792,0.2644,1.9,0
6914,15,6,2007,9,19,8,38.8385,-0.5978,10.3,2.6824,0.3268,1.9,0
6915,16,6,2007,23,49,13,38.7945,-0.6299,8.2,1.6792,0.2644,1.9,0
6916,16,6,2007,23,53,9,38.7811,-0.6234,0,1.094,0.228,1.9,0
6917,17,6,2007,2,2,37,37.8771,-1.7532,0,1.6792,0.2644,1.9,0
6918,17,6,2007,9,12,2,38.6483,-3.3464,21.4,2.1808,0.2956,1.9,0
6919,17,6,2007,11,53,58,38.1686,-0.9503,10.6,1.8464,0.2748,1.9,0
6920,18,6,2007,14,16,21,38.6846,-3.3419,1.3,2.5152,0.3164,1.9,0
6921,22,6,2007,23,22,33,38.3508,-1.2916,0,2.0972,0.2904,1.9,0
6922,25,6,2007,1,11,53,38.2604,-2.6297,0,1.6792,0.2644,1.9,0
6923,25,6,2007,23,7,57,38.2755,-1.772,10.7,2.0136,0.2852,1.9,0
6924,29,6,2007,21,8,7,37.1228,-2.2532,0,2.1808,0.2956,1.9,0
6925,30,6,2007,1,58,46,37.0533,-2.3042,0,1.5956,0.2592,1.9,0
6926,30,6,2007,15,36,39,37.4014,-2.3026,0,2.4316,0.3112,1.9,683
6927,30,6,2007,22,23,12,38.2707,-0.698,0,1.7628,0.2696,1.9,0
6928,1,7,2007,3,34,37,37.3962,-2.2906,0,1.512,0.254,1.9,683
6929,1,7,2007,20,13,8,36.4768,-3.2952,0,1.7628,0.2696,1.9,0
6930,2,7,2007,5,24,2,37.8178,-0.5811,29.4,1.6792,0.2644,1.9,0
6931,4,7,2007,23,19,58,37.7766,-2.4859,0,1.93,0.28,1.9,0
6932,6,7,2007,23,34,36,38.161,-1.4121,8,2.0972,0.2904,1.9,0
6933,10,7,2007,15,24,54,36.8353,-3.0387,0,2.4316,0.3112,1.9,0
6934,13,7,2007,4,6,45,38.2196,-1.3536,0,1.094,0.228,1.9,0
6935,17,7,2007,3,56,16,36.4587,-3.2244,10.6,1.8464,0.2748,1.9,0
6936,20,7,2007,23,14,51,37.5883,-1.402,14.8,2.0972,0.2904,1.9,0
6937,22,7,2007,2,7,37,38.3565,-1.2599,0,1.4284,0.2488,1.9,0
6938,22,7,2007,2,9,10,38.4563,-1.1634,0,1.4284,0.2488,1.9,0
6939,22,7,2007,2,28,15,38.4342,-1.1756,0,1.7628,0.2696,1.9,0
6940,23,7,2007,2,8,20,36.638,-2.6456,0,1.6792,0.2644,1.9,0
6941,24,7,2007,3,43,10,36.9436,-2.9486,0,1.512,0.254,1.9,0
6942,25,7,2007,17,54,40,36.6818,-2.861,0,2.0972,0.2904,1.9,0
6943,28,7,2007,14,7,3,38.8567,-0.4975,0,1.7628,0.2696,1.9,0
6944,30,7,2007,0,34,52,36.6942,-2.9969,0,1.8464,0.2748,1.9,0
6945,30,7,2007,0,55,13,36.4046,-3.2434,0,1.5956,0.2592,1.9,0
6946,31,7,2007,22,23,19,36.6243,-2.6017,0,1.8464,0.2748,1.9,0
6947,1,8,2007,23,58,39,36.6559,-2.9035,0,2.1808,0.2956,1.9,0
6948,2,8,2007,1,0,38,36.6534,-2.8969,0,2.0136,0.2852,1.9,892
6949,2,8,2007,9,51,2,36.6519,-2.9022,0,2.1808,0.2956,1.9,892
6950,4,8,2007,22,54,26,36.9112,-3.0115,0,1.5956,0.2592,1.9,0
6951,6,8,2007,2,3,6,38.2795,-0.9612,0,1.5956,0.2592,1.9,0
6952,8,8,2007,0,19,44,37.9263,-2.5794,0,2.0972,0.2904,1.9,0
6953,8,8,2007,0,57,7,37.0286,-2.3476,0,1.7628,0.2696,1.9,0
6954,8,8,2007,12,37,17,36.8028,-2.0097,0,2.0136,0.2852,1.9,0
6955,9,8,2007,12,13,11,37.9003,-1.7434,0,1.5956,0.2592,1.9,0
6956,9,8,2007,23,24,30,36.5676,-2.8752,0,1.6792,0.2644,1.9,0
6957,10,8,2007,0,39,58,38.1792,-1.1635,0,1.4284,0.2488,1.9,0
6958,10,8,2007,2,51,19,36.6746,-2.7592,0,1.4284,0.2488,1.9,0
6959,10,8,2007,17,11,29,37.1876,-2.0705,0,1.93,0.28,1.9,0
6960,11,8,2007,12,51,28,37.8632,-1.7489,0,1.4284,0.2488,1.9,0
6961,11,8,2007,17,8,31,36.4378,-3.1985,16.6,2.0136,0.2852,1.9,0
6962,12,8,2007,1,22,1,36.8838,-2.1022,0,1.8464,0.2748,1.9,0
6963,13,8,2007,21,17,34,37.7764,-2.5446,0.4,1.7628,0.2696,1.9,0
6964,16,8,2007,0,10,4,37.0971,-2.6046,0,1.512,0.254,1.9,0
6965,19,8,2007,2,39,46,36.6768,-2.9393,9.6,2.9332,0.3424,1.9,0
6966,20,8,2007,1,42,25,37.1664,-3.2709,0,1.5956,0.2592,1.9,620
6967,20,8,2007,1,50,56,37.1662,-3.2603,0,1.4284,0.2488,1.9,620
6968,20,8,2007,1,55,15,37.164,-3.2727,0,1.512,0.254,1.9,620
6969,20,8,2007,2,15,10,37.1691,-3.2573,0,1.6792,0.2644,1.9,620
6970,20,8,2007,3,3,14,37.1658,-3.2639,0,1.512,0.254,1.9,620
6971,20,8,2007,9,5,56,37.1785,-3.2522,0,2.5152,0.3164,1.9,620
6972,20,8,2007,9,53,0,37.1728,-3.2564,0,2.0136,0.2852,1.9,620
6973,21,8,2007,3,13,22,37.1566,-3.2597,0,1.6792,0.2644,1.9,620
6974,21,8,2007,5,57,38,36.6379,-2.954,0,2.0972,0.2904,1.9,0
6975,21,8,2007,21,3,9,36.8561,-2.9967,0,1.7628,0.2696,1.9,0
6976,24,8,2007,21,29,57,36.8469,-2.4294,0,1.7628,0.2696,1.9,0
6977,26,8,2007,2,33,31,38.3291,-2.1411,10.4,2.0136,0.2852,1.9,0
6978,26,8,2007,13,5,38,37.3752,-2.2945,0,1.512,0.254,1.9,0
6979,30,8,2007,21,29,41,37.2129,-3.3571,0,1.6792,0.2644,1.9,0
6980,31,8,2007,20,42,52,38.8144,-0.8418,11.1,2.1808,0.2956,1.9,0
6981,1,9,2007,11,6,50,37.9216,-1.2625,0,2.4316,0.3112,1.9,0
6982,2,9,2007,17,40,48,37.3049,-1.8544,0,1.93,0.28,1.9,267
6983,3,9,2007,13,21,17,37.2902,-1.8393,11.4,3.2676,0.3632,1.9,267
6984,3,9,2007,19,54,52,36.4163,-3.2021,0,1.7628,0.2696,1.9,759
6985,3,9,2007,21,1,31,36.4103,-3.218,0,2.348,0.306,1.9,759
6986,3,9,2007,21,39,34,36.4048,-3.2365,0,2.0972,0.2904,1.9,759
6987,3,9,2007,23,25,56,36.4113,-3.2315,0,1.93,0.28,1.9,759
6988,9,9,2007,7,36,20,38.1137,-1.3796,0,1.4284,0.2488,1.9,0
6989,9,9,2007,12,9,54,38.3855,-1.7108,8.5,2.0136,0.2852,1.9,0
6990,9,9,2007,19,10,21,36.5648,-3.0081,0,1.6792,0.2644,1.9,0
6991,10,9,2007,0,15,50,37.426,-2.6502,10.7,1.8464,0.2748,1.9,0
6992,10,9,2007,0,34,32,37.4948,-2.8972,0,1.5956,0.2592,1.9,0
